,0
0,0.5495690997662355
1,0.407384264373578
2,0.5254634062055729
3,0.3767194002548395
4,0.5480358688426629
5,0.5454725802600227
6,0.4411234238155984
7,0.6126332658962337
8,0.44593330869577347
9,0.4261014035905134
10,0.5329603065024091
11,0.4272985466284024
12,0.1674423588031963
13,0.34813551194517256
14,0.45871359494927433
15,0.6897810919493327
16,0.6399764442341426
17,0.6117525576763146
18,0.40412259875577133
19,0.32865140228556516
20,0.4382013429599676
21,0.6139328654368073
22,0.5217480927455556
23,0.5286623263501724
24,0.27989483133157367
25,0.4416831743268119
26,0.3300981065218797
27,0.3261584379473805
28,0.6043461082564484
29,0.30460021826897815
30,0.18167327964960117
31,0.4754539210292628
32,0.284813660269557
33,0.47823871948328117
34,0.3228241655695858
35,0.5585520805830448
36,0.39661217655221664
37,0.47598690369480734
38,0.40276179090044434
39,0.4618734772818561
40,0.4947933207972228
41,0.36091755370313344
42,0.485819944635157
43,0.6323183242867946
44,0.542414806001547
45,0.35777286964013555
46,0.552428132778947
47,0.4856509434130608
48,0.3223806848527369
49,0.3362070708692931
50,0.32844227935849335
51,0.44288820737054796
52,0.5075471675912813
53,0.440882890925824
54,0.28977419374440616
55,0.6665694049659983
56,0.3158261471613783
57,0.6169411093908772
58,0.4401183399547554
59,0.4942759351926733
60,0.43656093555984843
61,0.4814074749247638
62,0.580166857465804
63,0.607053832818594
64,0.4366037957438613
65,0.6409545557145464
66,0.49098636959327113
67,0.5147238733305021
68,0.63391210058579
69,0.44717336908976874
70,0.49166456886223053
71,0.6335354217985347
72,0.4971149014429729
73,0.5624716315183926
74,0.44582806682008735
75,0.38218396598883786
76,0.5212449485167655
77,0.382926794133934
78,0.4802750440158577
79,0.47559830613202886
80,0.4341578976570936
81,0.5255101655263579
82,0.35540733765848603
83,0.5786352543409367
84,0.338692123103653
85,0.4546003277455073
86,0.6783321692806574
87,0.43543548889665745
88,0.5444643142903928
89,0.5328421840752641
90,0.40382161813280115
91,0.4921680820758573
92,0.34548805088075757
93,0.3750415614500514
94,0.5689476956936406
95,0.5656052213687789
96,0.465760771593612
97,0.4530192852776773
98,0.3382906429337896
99,0.4717151384891293
100,0.4178015871499057
101,0.48510899821889175
102,0.49079837837126866
103,0.5041543489341848
104,0.379129827104645
105,0.5249433953098837
106,0.47810440694708856
107,0.5041219137280988
108,0.6179181298478709
109,0.4281631675205654
110,0.5246865646476588
111,0.7124272253897317
112,0.40985062069100203
113,0.5000292865493976
114,0.5096979344668584
115,0.6064790579951326
116,0.35411770379194263
117,0.5298973787899746
118,0.7404920825663712
119,0.4602187992133095
120,0.49532008930587934
121,0.5331789613664608
122,0.4184141235629352
123,0.32672977036843415
124,0.33158714020531277
125,0.68164728528133
126,0.32631792984438096
127,0.5192458323534552
128,0.3866979260577749
129,0.4925829443698826
130,0.8317874765043047
131,0.41164283040579314
132,0.4603468554522845
133,0.6221140722669478
134,0.4894040495539869
135,0.5412310862003366
136,0.4607137435506584
137,0.6190338970829288
138,0.6507382477594699
139,0.41046505547448686
140,0.6483604354691042
141,0.4948989039067969
142,0.3875355935840377
143,0.7260197402859263
144,0.3562408487093179
145,0.4259646731244367
146,0.48964701527693266
147,0.5393273649510739
148,0.6510204379067159
149,0.42843743323023176
150,0.3709528702809107
151,0.41607999126585915
152,0.42841442049905015
153,0.47928290751431335
154,0.4225184148765098
155,0.5065248555303461
156,0.5989223711057585
157,0.26267748083242076
158,0.4540985135066301
159,0.6427690222041196
160,0.5149180641915352
161,0.5617530093952732
162,0.6567660118031073
163,0.48549043809252557
164,0.24310345809895142
165,0.4409255261472849
166,0.5144143258868799
167,0.6119298651684887
168,0.5633074212304585
169,0.3935332519595626
170,0.4317888587777759
171,0.49556746640185906
172,0.4768144246519668
173,0.33376688061307586
174,0.7505326245450117
175,0.35873914122965733
176,0.4944485034394933
177,0.5088708200097072
178,0.43357813408669277
179,0.6164601299476133
180,0.46985884463904687
181,0.29084390442575997
182,0.4316399795630361
183,0.5163109963395411
184,0.3697354140624631
185,0.44995017115930325
186,0.5504117532129521
187,0.5087030850531231
188,0.5138223868446801
189,0.7780694510587343
190,0.5867722338674098
191,0.4322014352158768
192,0.3897950064516776
193,0.507372342781205
194,0.5929833227339361
195,0.6924224174845477
196,0.4113497474972669
197,0.5855459266380391
198,0.5264067534558238
199,0.48083130253269035
200,0.41714304377514533
201,0.3499650230462988
202,0.46177387501563827
203,0.21249093843638167
204,0.5239307171963601
205,0.6431037998852889
206,0.4669065013738339
207,0.46576461972516825
208,0.4249808408373444
209,0.3674546452980616
210,0.49028987628222587
211,0.7467888992525669
212,0.4928385295798068
213,0.47416755637865093
214,0.37316926763631086
215,0.5823336751817786
216,0.4074733366964749
217,0.39335166619612716
218,0.4549084095279118
219,0.3722490307594685
220,0.41024972044615277
221,0.36973232394293215
222,0.5728567416101306
223,0.3857885583025157
224,0.4335372446054691
225,0.4081055279758906
226,0.40116146769012945
227,0.2244835582063408
228,0.4969699613212323
229,0.5417778148358152
230,0.3982131555071717
231,0.4285316225197293
232,0.3152764851478384
233,0.5847864921196646
234,0.3941241292710205
235,0.6043326631787455
236,0.37992208585629395
237,0.5089197562382476
238,0.3853995023351768
239,0.5574440112812955
240,0.4593203951384216
241,0.3601872062902722
242,0.4740368630286876
243,0.35282082589996966
244,0.4491278211289226
245,0.2701476949947149
246,0.48921582206349046
247,0.4075395052363593
248,0.5618014193836007
249,0.4741235127965423
250,0.5810799541263213
251,0.7210858729032674
252,0.4016498247745019
253,0.5502084369149473
254,0.3332461700337443
255,0.7710330232818685
256,0.5281267017557665
257,0.5476412552339358
258,0.301919197057241
259,0.4209418593259631
260,0.6791041595616095
261,0.5091257463915525
262,0.4029597456123746
263,0.5897059205295311
264,0.5031742419550053
265,0.39987686393999533
266,0.3191150621552049
267,0.4564267338238153
268,0.3707303138390312
269,0.24094846331494574
270,0.5102971899952983
271,0.4746598995784635
272,0.4845532536085169
273,0.6165097171671592
274,0.2217401446393715
275,0.48236081148874205
276,0.3947721694255957
277,0.5416913361988109
278,0.33907027192033085
279,0.5944223512633966
280,0.41478419000791533
281,0.5566076525463042
282,0.48948842888311095
283,0.41426210472880903
284,0.5030920479488549
285,0.46729035660781953
286,0.4095238296300938
287,0.4661893572456872
288,0.3477544246113688
289,0.41994396141912
290,0.5622483843862338
291,0.4837340928816135
292,0.31744564113819607
293,0.5421090737994678
294,0.4126439037406392
295,0.43512999180678263
296,0.4422635756551269
297,0.44497069406460554
298,0.6210191503625857
299,0.39164190352217865
300,0.4525287348405428
301,0.3402477359382302
302,0.5574503090764596
303,0.6105997273148033
304,0.24047168968213276
305,0.39163765865483696
306,0.5210786113857468
307,0.3657760335779609
308,0.42336488048133064
309,0.3299519597477762
310,0.6118364801425977
311,0.5097777952573924
312,0.44398640080342056
313,0.6533877695887808
314,0.38870797558097553
315,0.5521054660743161
316,0.4552564927611808
317,0.5762513147438741
318,0.39301810801498227
319,0.582868083166884
320,0.6077248507587117
321,0.3839930883651561
322,0.5212032552858418
323,0.4383218170230637
324,0.6480344905551787
325,0.4501609252254722
326,0.7033498078374651
327,0.5097624271577839
328,0.4454861155186732
329,0.4239713826047323
330,0.5617014842987131
331,0.5228568829295885
332,0.49205138933647785
333,0.5014095930435476
334,0.6599326653671775
335,0.3827094569260402
336,0.41640055994737596
337,0.5978497023788334
338,0.4524035724088319
339,0.435025610210507
