,0
0,0.5438269264582799
1,0.6937023308540251
2,0.7066035581664823
3,0.6824505026091463
4,0.6499747493115042
5,0.7075793512193582
6,0.6442343527020356
7,0.4834526235849964
8,0.6948405672025386
9,0.7442362437277209
10,0.5072003745966625
11,0.5771191994286754
12,0.523363346811914
13,0.5369048985599933
14,0.7611518784006039
15,0.7286284802723731
16,0.5467917286007985
17,0.5588784278310956
18,0.7231237061352331
19,0.7098678235265551
20,0.6928621706386833
21,0.7456507347692616
22,0.728367322140104
23,0.6650687439564301
24,0.7520732324817233
25,0.5656921429313732
26,0.6454531235611364
27,0.6795802845968432
28,0.6353696900634278
29,0.6766173841408661
30,0.7381777106508205
31,0.43779333392904995
32,0.6065984279672543
33,0.6758508096412058
34,0.7344948553568132
35,0.6802123198413457
36,0.6695726669842987
37,0.6145522120322505
38,0.4915223992675626
39,0.7391294126554704
40,0.6124419285704583
41,0.6942847080928652
42,0.5243641579664358
43,0.6708500662416809
44,0.5508051848364167
45,0.6676700961124691
46,0.6667593230212734
47,0.7902963282745273
48,0.7600834667190388
49,0.7065932542049147
50,0.6976843761342223
51,0.3565529200001944
52,0.7696189950818333
53,0.7073906202792631
54,0.6129342484137859
55,0.5272895990264422
56,0.7558727115370305
57,0.695159584316758
58,0.7252349728170163
59,0.7651632545492604
60,0.7704711252052237
61,0.5807143795030077
62,0.7257059897052188
63,0.6806494740704561
64,0.7107277032759856
65,0.2524306733489454
66,0.6690405623222688
67,0.6170503809888969
68,0.5827026457111532
69,0.6213032277839945
70,0.7456482985383782
71,0.5834336343477149
72,0.6860452457385251
73,0.611988011834109
74,0.7212890494457886
75,0.5906802034855952
76,0.6879927448698943
77,0.7091770615101571
78,0.5687151353306886
79,0.5145624646227556
80,0.6923746112759013
81,0.7664046361835579
82,0.7451987317316863
83,0.716741267434755
84,0.5420800475617135
85,0.6519042704478688
86,0.48359700461231137
87,0.32352159325878077
88,0.6400986552034054
89,0.7099200803505433
90,0.5276518038699571
91,0.6825533260046404
92,0.6660059503404012
93,0.5783138054300129
94,0.5497126470553069
95,0.7138817491307697
96,0.7440745928640394
97,0.574324052801203
98,0.6642935435477607
99,0.6658924347442345
100,0.4397879726264828
101,0.685088810961233
102,0.6564367642654994
103,0.4079657791799637
104,0.40139170060839297
105,0.42183432791839764
106,0.7464332502520794
107,0.6371279704454518
108,0.6293760515705318
109,0.7452572110328253
110,0.5371474660734054
111,0.7215231647114109
112,0.6709613993653737
113,0.5179741398288507
