,0
0,0.3544265119902854
1,0.627714087058028
2,0.7866816936160712
3,0.7213033356526253
4,0.6143282763392639
5,0.6914053140802623
6,0.6497631743191589
7,0.4043051021460061
8,0.6595365222295136
9,0.6640059947096036
10,0.5590943965181225
11,0.5547781758739907
12,0.5759359493334502
13,0.4501702424137159
14,0.6700138044878824
15,0.745872908529243
16,0.42586607186405867
17,0.4388753030455852
18,0.6962207431231073
19,0.6329668364039018
20,0.6968723032769224
21,0.8342832623523662
22,0.5085400906680474
23,0.7034680635981134
24,0.7079435715982259
25,0.5518140171781996
26,0.619573017133759
27,0.6577006201082723
28,0.5902990075862302
29,0.5855505938215679
30,0.715258082753566
31,0.431818434892301
32,0.6909576217373758
33,0.6746314492880767
34,0.769676622882606
35,0.67608930093632
36,0.6183098962875556
37,0.578637828526654
38,0.48480931641109704
39,0.7510992631818008
40,0.718052627014197
41,0.7406347193658863
42,0.4641584884724516
43,0.6686115830750351
44,0.5955082649696187
45,0.657069546481647
46,0.6892375194501905
47,0.8184166432613497
48,0.6344410881532707
49,0.6402361976023729
50,0.7396785898900642
51,0.5683928375537395
52,0.6753937814509969
53,0.6435702150466508
54,0.6039823447588262
55,0.6546096523180949
56,0.7984780723917727
57,0.7247645402634103
58,0.6498850460650205
59,0.7717917166597258
60,0.6987312663404692
61,0.4295241436723083
62,0.6932557286479921
63,0.5687291822798288
64,0.5712347120865859
65,0.4131950027081232
66,0.6359628905376838
67,0.6450976525027023
68,0.5874316775386739
69,0.6447083296661471
70,0.7084371346565039
71,0.6033852491932006
72,0.7182107143086248
73,0.49611632966400676
74,0.7005157942262937
75,0.6605136654103512
76,0.6360847040011851
77,0.7057852914247098
78,0.5853736352539367
79,0.3749216316649445
80,0.6670373526546234
81,0.7774630463788871
82,0.6508698331161823
83,0.5462121653750962
84,0.5273342313305491
85,0.6503154612960258
86,0.5285769422492365
87,0.2643700209133262
88,0.5944516202087362
89,0.644348138018493
90,0.6054595450405573
91,0.6965449435745906
92,0.6161463740320309
93,0.6081328181411731
94,0.5603975567907996
95,0.6256347278612341
96,0.7867278788220385
97,0.5606470763419662
98,0.6737875268163316
99,0.6398857341132623
100,0.35556946349061874
101,0.7218124398410518
102,0.7016702248537958
103,0.5440167476815806
104,0.2448585875858238
105,0.46348965120675567
106,0.7613459607177324
107,0.6022854888073592
108,0.6574291886099036
109,0.751146798066731
110,0.49001144669442287
111,0.6556239341290722
112,0.5333535269315297
113,0.4759094601116961
114,0.5413910973751219
115,0.6723577622701344
116,0.6658111212120856
117,0.6967199720594143
118,0.45607376815442585
119,0.6438136810033249
120,0.698268701449368
121,0.4625331588538568
122,0.5112828696463774
123,0.36239044905491236
124,0.6004354601521151
125,0.4555853419923729
126,0.6946660204331505
127,0.48570829018012557
128,0.7427964702539597
129,0.72829958571061
130,0.40769674918817406
131,0.4226198221037303
132,0.5312101259670697
133,0.429697543130469
134,0.5735016028262443
135,0.6722749202782375
136,0.6005328016851209
137,0.6915566821123822
138,0.3763143602689701
139,0.758085685515543
140,0.48220788936373
141,0.7481569093046827
142,0.7779885378324431
143,0.45475261694972147
144,0.670149532448609
145,0.7182160360431926
146,0.36407647225834006
147,0.429490608557247
148,0.5687358220283452
149,0.6560503967059073
150,0.703905822684055
151,0.7441934323776254
152,0.24667864911659876
153,0.3695259462180471
154,0.6881757702646836
155,0.6631886459065894
156,0.34464674524931344
157,0.7163847346204615
158,0.45755742168112035
159,0.6989066426807852
160,0.48690695073580864
161,0.6091454935792858
162,0.6720207714424508
163,0.7051486215813529
164,0.43062478106890495
165,0.4613420272689876
166,0.7691565793726814
167,0.6848752474153499
168,0.5745731517743373
169,0.6977303463156668
170,0.7770932769273025
171,0.8047960274834234
172,0.5377678884096089
173,0.6726049227733831
174,0.6294719896189103
175,0.6592837899326178
176,0.4320564001043006
177,0.6440399897432594
178,0.7178544003806777
179,0.6244372740279448
180,0.7284266087845193
181,0.6781552568554492
182,0.5000042315768947
183,0.7396343940986941
184,0.6919555330047104
185,0.590447138033234
186,0.7216246686466724
187,0.687297815890139
188,0.5852032087512228
189,0.47758072733162954
190,0.5352329831831073
191,0.23485959035881143
192,0.7439225537290746
193,0.32672219072455366
194,0.6848942624517087
195,0.8150843597172914
196,0.36473948794884453
197,0.6107629767269704
198,0.5525454796726705
199,0.5673674143757483
200,0.7560543117818319
201,0.6792663872971849
202,0.3005707069225735
203,0.5783631110133032
204,0.7427966831233425
205,0.3948484128456327
206,0.7067956122554653
207,0.6475920897886143
208,0.5965197558881417
209,0.7575159435962123
210,0.7442410761256787
211,0.6425975906914838
212,0.7202204066573761
213,0.6477419831382505
214,0.6022885272610776
215,0.7263231026507724
216,0.5855676136584583
217,0.42961565474900104
218,0.5460046002422425
219,0.6039995963374826
220,0.5170385979821425
221,0.42866018372508313
222,0.6806388752700745
223,0.6255961105243524
224,0.6016875362135018
225,0.7823340665940699
226,0.7053421634232422
227,0.5639443992121831
228,0.6967452757971442
229,0.5484049342741025
230,0.25440877289356156
231,0.6574417676084723
232,0.5536994970504844
233,0.5504435724183419
234,0.5602923310421171
235,0.6339696782201524
236,0.6450086614442561
237,0.7082703521889856
238,0.23672205036397787
239,0.6332188260170062
240,0.7082992904910275
241,0.5335073435166209
242,0.7379496925171706
243,0.5094908746800549
244,0.7059531135385224
245,0.6751488012630944
246,0.3876836257435488
247,0.3995996441461142
248,0.775905124681186
249,0.8018322194531669
250,0.5532078426007394
251,0.6980225839228341
252,0.7827259187462957
253,0.5630674484043763
254,0.7002483067785088
255,0.5653024370452026
256,0.6071081110036087
257,0.6442691770767237
258,0.688934220267336
259,0.7404527151243314
260,0.5873026126394079
261,0.46726978070934994
262,0.38339117986186905
263,0.3626089424078621
264,0.5853530088490824
265,0.37193566981569054
266,0.375268239637152
267,0.6714597010363477
268,0.6925668648694507
269,0.5604945586209051
270,0.5671561502557594
271,0.6338286448994259
272,0.6679738630390522
273,0.5935559535473536
274,0.6599213886164006
275,0.6333331149502544
276,0.6408483466690654
277,0.7202652141359944
278,0.4560824827549698
279,0.4216877617162799
280,0.7346340495583581
281,0.4750273249491709
282,0.3539187871510533
283,0.5900723968881623
284,0.8041120358326701
285,0.31609322001985074
286,0.7558328313885316
287,0.5403471548383698
288,0.7513680297886273
289,0.7661011474477347
290,0.639568879008466
291,0.7769895774826228
292,0.6153002396059437
293,0.6795703893375515
294,0.5896262837197057
295,0.5532823418890582
296,0.43863611667936925
297,0.6636362388919281
298,0.7544738611418225
299,0.7612019101747189
300,0.43501232600039313
301,0.554663613846254
302,0.7556422579921445
303,0.634125771702787
304,0.579056890908938
305,0.5120035571200994
306,0.31531728530910075
307,0.8468208839143065
308,0.663708136011626
309,0.6746767896339896
310,0.6146060933640439
311,0.37543864171678165
312,0.7360853964095025
313,0.5866347900418518
314,0.5720732298407837
315,0.7618138226427822
316,0.5709728699792362
317,0.7424251574993503
318,0.7405015556902466
319,0.7005606966218989
320,0.6444418371815135
321,0.800459590874083
322,0.5861761211877707
323,0.7492167772188588
324,0.5108498972074289
325,0.48442298318209154
326,0.5602214563615404
327,0.524165074146039
328,0.5526418753662288
329,0.7129113732113014
330,0.4576555047877774
331,0.4333318379559861
332,0.8171455524411393
333,0.29826316950975396
334,0.7161800537706062
335,0.5811067736632296
336,0.6160465868601719
337,0.5873504885455298
338,0.6076902818444303
339,0.6609097354188327
340,0.5656170718696054
341,0.7398876559324638
342,0.3340111980740853
343,0.6067725578074799
344,0.8662128496433106
345,0.45925932877048214
346,0.5022806273369169
347,0.6899345689862397
348,0.8126016079058572
349,0.7053616852386008
350,0.7207121163365957
351,0.4837268453486789
352,0.4651844756016627
353,0.7705593869395526
354,0.35080847627808887
355,0.42168763294001715
356,0.6829839665054672
357,0.6607691725026686
358,0.3515465507675713
359,0.3968127481963682
360,0.7145172950814428
361,0.4997931361982156
362,0.37585483771707784
363,0.6792175672168256
364,0.6553569481871211
365,0.8353895331553908
366,0.7657769168490067
367,0.7339178693926021
368,0.45164269240554544
369,0.44598096408079396
370,0.37897889212567715
371,0.8989533779733622
372,0.5004829284702641
373,0.6697257430893675
374,0.6271073798985796
375,0.598608431381466
376,0.5532127138959224
377,0.7146030073408182
378,0.49902828956775
379,0.6117695053188141
380,0.4634673196265593
381,0.5164678971098331
382,0.5943254128103364
383,0.5953167165232203
384,0.70613717825232
385,0.6571952432155562
386,0.6122426537314803
387,0.6797343674521655
388,0.7480144228104387
389,0.5820411009569616
390,0.8273174253808145
391,0.515341151436091
392,0.6636960443646038
393,0.5171470031723483
394,0.6886740766744871
395,0.6924537832136664
396,0.6196347486996758
397,0.12988929825721862
398,0.36141430277997144
399,0.18636919055399226
400,0.3965552311952246
401,0.5864243296633651
402,0.7240160126244521
403,0.6006881191797581
404,0.6287121008745631
405,0.6897342749941392
406,0.7136979783120869
407,0.5342081417185792
408,0.4239648502037849
409,0.7242201563052197
410,0.7815083394589158
411,0.49170468136856826
412,0.6780258927734002
413,0.6987656590388325
414,0.7232871357505749
415,0.4762748250126667
416,0.6206556635983282
417,0.6300753241724413
418,0.6261166232072776
419,0.6950533668038531
420,0.7022422787094699
421,0.5094453567117107
422,0.5506939745309649
423,0.4044961617144156
424,0.6552678466697252
425,0.7859688083897838
426,0.6841128591903498
427,0.49249793870694725
428,0.6379140529648455
429,0.5297570457013918
430,0.7073412827967602
431,0.514904941828329
432,0.2661091132587159
433,0.7663956187957452
434,0.7529260346774593
435,0.8404914230521224
436,0.6039739298961353
437,0.5694399795145386
438,0.7045171852164183
439,0.7640426241947573
440,0.6877549556648667
441,0.5247050108132179
442,0.7604451306468546
443,0.7946817084764772
444,0.7259390687996493
445,0.6148742055432246
446,0.7013796423268941
447,0.6012346245464808
448,0.4975861819277761
449,0.5858724567687914
450,0.5748232713562803
451,0.7273934559778737
452,0.5171330753534408
453,0.3739793624282455
454,0.6253690069240372
455,0.6076976642767382
456,0.4657017920521941
457,0.632305986596921
458,0.3162284128930024
459,0.4365439642269489
460,0.5706393594410691
461,0.4520345852166559
462,0.4298510266735012
463,0.5774377447712388
464,0.6001436387087541
465,0.6745987700911071
466,0.5270395868006679
467,0.4290586818703638
468,0.7213784982497117
469,0.5903558245614964
470,0.47038603305264703
471,0.6696431542094354
472,0.4725044780654856
473,0.5174536771814009
474,0.48643367354687955
475,0.617809663784511
476,0.3670716127467401
477,0.6368069390103414
478,0.6440992334849953
479,0.7113278628514507
480,0.5073643667189679
481,0.6427260444585716
482,0.6188372550663062
483,0.651178720744787
484,0.4346991332481057
485,0.614306601962064
486,0.7762272084769248
487,0.37876917776140273
488,0.6720677026192654
489,0.6711803231544511
490,0.664271423367702
491,0.4219577256093086
492,0.7320894794513042
493,0.7168418392870053
494,0.6043472722645593
495,0.35631701413682004
