,0
0,0.5256661647391064
1,0.44909648975767513
2,0.48329422582327175
3,0.46361993842007865
4,0.24500249125921025
5,0.43488879768500693
6,0.42735860115174995
7,0.29666204423137205
8,0.18860221542070288
9,0.4501774441347398
10,0.2620227361865052
11,0.383395605573126
12,0.4212008049627699
13,0.4794353114125663
14,0.36222928963414214
15,0.3671691189166709
16,0.3975769596142875
17,0.3320971809603396
18,0.42418674564425685
19,0.46499868578929593
20,0.38437439284958996
21,0.461499233858376
22,0.34746414835691586
23,0.35420246210244594
24,0.3209545114998213
25,0.37729480257992937
26,0.45576183213039523
27,0.439748764977665
28,0.46788334586779706
29,0.4393560702374042
30,0.4587594194085077
31,0.33651247917568117
32,0.08896730597518587
33,0.46331167653897976
34,0.37240819295253436
35,0.4423258905229958
36,0.3940164131663039
37,0.40915732468692695
38,0.41921746757464873
39,0.7205895957616747
40,0.5854045773141086
41,0.28469507860986787
42,0.5087655543241638
43,0.31933621428006964
44,0.3605406703759346
45,0.35817768807034933
46,0.23001892888896555
47,0.36716066253758906
48,0.29125056841947145
49,0.47705930050414247
50,0.5137592872668617
51,0.5878589234476987
52,0.4393695227879181
53,0.4147226063676771
54,0.4805290124379187
55,0.5294756466364179
56,0.45292583347941395
57,0.519269215557959
58,0.5112358685327261
59,0.421699556151074
60,0.3144189702568677
61,0.5177529511209875
62,0.2176015439200924
63,0.35558651084930226
64,0.33446220500966767
65,0.4286864549344416
66,0.3918343603510163
67,0.4328320582040734
68,0.4234714271746006
69,0.3489864844108597
70,0.43558344723815595
71,0.49825533725201004
72,0.4686196729990357
73,0.5687536713462339
74,0.5480066278065241
75,0.38263305418547566
76,0.344166682435654
77,0.3450689622815947
78,0.425097518778462
79,0.45258638728954914
80,0.46933459235288255
81,0.4203422757042383
82,0.4248122251317865
83,0.40859062177464534
84,0.7631425093166542
85,0.5032886381576391
86,0.4347069236808257
87,0.3619500367903508
88,0.36816484062274535
89,0.4713752033111283
90,0.5233222022883841
91,0.5046723458402274
92,0.4571145493832438
93,0.355414369130625
94,0.4100711951449227
95,0.35510554379191306
96,0.2866588909275259
97,0.37250393018006006
98,0.35221154241692476
99,0.4308778102182077
100,0.47927522895097807
101,0.3903441431869755
102,0.30735811675879804
103,0.44808996664492223
104,0.2593611574650312
105,0.39154658701678
106,0.2730149418087163
107,0.4695967319776285
108,0.393148148461849
109,0.5087938197599579
110,0.28369795728953007
111,0.5150122243257893
112,0.40324607641979837
113,0.4474254063117229
114,0.48020756167557366
115,0.3880011672385647
116,0.41898356313596913
117,0.24362078122263922
118,0.3798374285366438
119,0.3359104355517597
120,0.349233488336068
121,0.42145080677143276
122,0.37088737389985665
123,0.6768308531163272
124,0.47096353928271345
125,0.15188774355333426
126,0.427204575859503
127,0.47602363606443243
128,0.35728532200827834
129,0.430793793631417
130,0.4040967222381192
131,0.466423084738134
132,0.3565762422063292
133,0.4221005600851748
134,0.3424727410313377
135,0.5289623624292502
136,0.23717843081222878
137,0.47362796712219046
138,0.4640103567554632
139,0.39282930549691875
140,0.5601180887298248
141,0.46793902342617283
142,0.47235738360811397
143,0.33347715829702695
144,0.21130234063868286
145,0.4597852662313925
146,0.49152957420877086
147,0.29285062189304367
148,0.39040505801162734
149,0.39744957485082355
150,0.4958837374988305
151,0.5036309018965863
152,0.348573549442396
153,0.4434453169099983
154,0.41733049091963315
155,0.28799081442730473
156,0.7934023317761447
157,0.4634857881018607
158,0.46571600074097563
159,0.388678705152878
160,0.3564537100409631
161,0.2611524253362949
162,0.5379876287246458
163,0.37585019342687176
164,0.2480231044493983
165,0.3092762601145292
166,0.34264427549802
167,0.3421725698236584
168,0.5564936472664394
169,0.44066812124634064
170,0.3805755977408485
171,0.4081062197929606
172,0.3743241655516918
173,0.44040691055912595
174,0.5455257082466252
175,0.38376479672650776
176,0.272924015642349
177,0.49382097030817845
178,0.26287287453178343
179,0.5655006255697852
180,0.4704182278942386
181,0.20971538394270844
182,0.321087946208811
183,0.4468362662283332
184,0.4231645305946413
185,0.5755718412122846
186,0.35202297554763357
187,0.4763498816343508
188,0.3500146970333382
189,0.5104732854280105
190,0.44252802236343036
191,0.5125199503387422
192,0.2716920805855489
193,0.4433982365951077
194,0.4842850308198853
195,0.3087269593739151
196,0.3375174744549719
197,0.3840484398442015
198,0.4141114038486112
199,0.33804855853871485
200,0.4842312359684381
201,0.5459936923015115
202,0.18608865990372814
203,0.5979812128206241
204,0.38668937741570936
205,0.376117575284267
206,0.7576970413891799
207,0.42463473869257684
208,0.4438300681620815
209,0.2321918237120857
210,0.49191623796602174
211,0.3796173694434487
212,0.387074962115512
213,0.37763544340829125
214,0.4235886227462269
215,0.2953323041298441
216,0.3025484497968134
217,0.407832386616788
218,0.48880761883690377
219,0.15232110747218225
220,0.5304509199216677
221,0.4021975215327223
222,0.32883280113016017
223,0.5864400541039223
224,0.4219461365800955
225,0.3140999304429636
226,0.41746770323266863
227,0.5090457837375203
228,0.29387207663607223
229,0.394405094174048
230,0.4393298622345775
231,0.3415647299907325
232,0.40926220275005815
233,0.37747650863039894
234,0.3851566815072854
235,0.4178502864371089
236,0.3497750541761786
237,0.33425989483128665
238,0.226509173088136
239,0.5838691071783318
240,0.38607414581351873
241,0.48174006570139705
242,0.5452430818809705
243,0.3786461834269006
244,0.26797395382508926
245,0.15945710671154337
246,0.49785455838491255
247,0.29473821212089285
248,0.45456446009634177
249,0.5155737863645836
250,0.4144013867674298
251,0.5586399069786381
252,0.396644043566586
253,0.44675743182622496
254,0.32528274366235965
255,0.27698145946697045
256,0.3285630385740517
257,0.2746524182587616
258,0.402353765439321
259,0.3864623830080948
260,0.47179565149925573
261,0.3286791361257139
262,0.2907599485385493
263,0.30277020287475565
264,0.3769553320096871
265,0.36879051334734103
266,0.44249632064887545
267,0.3436679926497821
268,0.6358699502192784
269,0.4591369323974066
270,0.35648630209078497
271,0.3872486262533171
272,0.43113739261224787
273,0.34193112462451825
274,0.32015277633065686
275,0.35895021735323246
276,0.33812378915983904
277,0.32745803679224345
278,0.2219472974472549
279,0.6493731189116576
280,0.3493621408791615
281,0.583395423420102
282,0.44344315337724016
283,0.40088708978719095
284,0.42594455641378615
285,0.2942495824011556
286,0.28429527292617196
287,0.4042107275922018
288,0.5196029585454446
289,0.22656767154648527
290,0.39311251157377153
291,0.3952374799926044
292,0.34552694586682475
293,0.4591874428959638
294,0.44605605983547103
295,0.2585720711969003
296,0.4980526208468763
297,0.21793486521734506
298,0.3765789946967694
299,0.41786307981445353
300,0.5274737633998934
301,0.5892074188318449
302,0.5284515230885949
303,0.46264815169811835
304,0.40002512876478313
305,0.3787846946722702
306,0.2547006550704032
307,0.367256120745239
308,0.48538464092636013
309,0.335993003763532
310,0.47291037450510043
311,0.33459070946454234
312,0.5331186208268229
313,0.3989791130488739
314,0.42971322008487856
315,0.46664428632290766
316,0.21802845697165146
317,0.2728576612845858
318,0.5033466871944869
319,0.4172637424124337
320,0.5212186994374673
321,0.31860638858282886
322,0.391759794320923
323,0.34622796208466267
324,0.3713730129599549
325,0.35438986593743305
326,0.32515577788019784
327,0.45198963917391666
328,0.31833900988585295
329,0.17026099829800764
330,0.3525886436483372
331,0.5301729258277365
332,0.37167419911371946
333,0.38715282265698603
334,0.4346717242286416
335,0.4891673219600449
336,0.5258956414303404
337,0.5027125612512287
338,0.5714342703740594
339,0.4346756842904662
340,0.34616154632446716
341,0.42719560026867825
342,0.4726133323382768
343,0.4083783084176771
344,0.37383233206975675
345,0.6299742439913123
346,0.5313157521850136
347,0.2646403290950762
348,0.26843025335831844
349,0.5327591269968066
350,0.29463609807018765
351,0.36950400960952395
352,0.3466131088406474
353,0.35441776070119146
354,0.3917546617999725
355,0.21828984351362601
356,0.4196998161867625
357,0.35569739190315813
358,0.4298974662094921
359,0.5155842578495885
360,0.4854303755798597
361,0.6322576361030872
362,0.3628269971627778
363,0.40968894062409006
364,0.34340198738073824
365,0.2926466357894543
366,0.4588235280626109
367,0.42601388878951124
368,0.49748377347722444
369,0.3545789204142741
370,0.5156808364258818
371,0.3932566230821487
372,0.4778409475967191
373,0.44255216796691677
374,0.28734658733246077
375,0.3355019974084778
376,0.2940957729203983
377,0.2868292321101765
378,0.4360875844581876
379,0.3007794673965311
380,0.370572029067608
381,0.4449894201261576
382,0.30877105896191304
383,0.4673893542709655
